0.000000000000000000e+00 1.008690592621531946e-04 2.017059803761316159e-04 3.024786354333664200e-04 4.031549170012609182e-04 5.037027483530211224e-04 6.040900936877039145e-04 7.042849683372255165e-04 8.042554489570770578e-04 9.039696836975042284e-04 1.003395902351905027e-03 1.102502426479217605e-03 1.201257679497067833e-03 1.299630196742466038e-03 1.397588635496842821e-03 1.495101784972231946e-03 1.592138576255421089e-03 1.688668092206894837e-03 1.784659577311426167e-03 1.880082447477166799e-03 1.974906299780125867e-03 2.069100922150919359e-03 2.162636303000718165e-03 2.255482640783313623e-03 2.347610353490267414e-03 2.438990088076109595e-03 2.529592729810584140e-03 2.619389411554972572e-03 2.708351522959522809e-03 2.796450719579068010e-03 2.883658931903918931e-03 2.969948374303169221e-03 3.055291553877536627e-03 3.139661279218951967e-03 3.223030669074083455e-03 3.305373160909037301e-03 3.386662519372515834e-03 3.466872844654734359e-03 3.545978580739416169e-03 3.623954523546268815e-03 3.700775828961317022e-03 3.776418020752546085e-03 3.850856998368343016e-03 3.924069044616230496e-03 3.996030833219464153e-03 4.066719436249070611e-03 4.136112331428985767e-03 4.204187409311922752e-03 4.270922980323725755e-03 4.336297781673938492e-03 4.400290984130396377e-03 4.462882198655681795e-03 4.524051482903326121e-03 4.583779347571694147e-03 4.642046762613517841e-03 4.698835163299106173e-03 4.754126456131309818e-03 4.807903024610322117e-03 4.860147734846533875e-03 4.910843941019590181e-03 4.959975490681967428e-03 5.007526729905341888e-03 5.053482508268131342e-03 5.097828183682603410e-03 5.140549627060032704e-03 5.181633226812407123e-03 5.221065893189246951e-03 5.258835062448166328e-03 5.294928700857835270e-03 5.329335308532084578e-03 5.362043923093905498e-03 5.393044123168208755e-03 5.422326031702198908e-03 5.449880319112330139e-03 5.475698206256829521e-03 5.499771467232840612e-03 5.522092431997295721e-03 5.542653988810697201e-03 5.561449586502995902e-03 5.578473236560884188e-03 5.593719515035809609e-03 5.607183564272109032e-03 5.618861094454723724e-03 5.628748384975983642e-03 5.636842285621047194e-03 5.643140217571588832e-03 5.647640174227451688e-03 5.650340721845971241e-03 5.651240999998783515e-03
0.000000000000000000e+00 1.606353365412373246e-04 3.212194926482861272e-04 4.817013041936805138e-04 6.420296396582164927e-04 8.021534164220949425e-04 9.620216170404861673e-04 1.121583305498328022e-03 1.280787643439178485e-03 1.439583906362955747e-03 1.597921499787399811e-03 1.755749975368109004e-03 1.913019046972016081e-03 2.069678606699181921e-03 2.225678740847799372e-03 2.380969745817329043e-03 2.535502143944684973e-03 2.689226699268443353e-03 2.842094433216035831e-03 2.994056640208937227e-03 3.145064903180876375e-03 3.295071109004116174e-03 3.444027463818906572e-03 3.591886508261202520e-03 3.738601132583813970e-03 3.884124591666167099e-03 4.028410519907879399e-03 4.171412946001426710e-03 4.313086307579178103e-03 4.453385465730134822e-03 4.592265719381757177e-03 4.729682819542288877e-03 4.865592983399032526e-03 4.999952908268114581e-03 5.132719785391255500e-03 5.263851313575183127e-03 5.393305712669313468e-03 5.521041736877447918e-03 5.647018687899185707e-03 5.771196427896921159e-03 5.893535392284258122e-03 6.013996602331793569e-03 6.132541677586213734e-03 6.249132848098804850e-03 6.363732966459419854e-03 6.476305519632118493e-03 6.586814640588671381e-03 6.695225119736253859e-03 6.801502416135656384e-03 6.905612668506465671e-03 7.007522706015688156e-03 7.107200058846403594e-03 7.204612968543049577e-03 7.299730398130061838e-03 7.392522042000650682e-03 7.482958335572542467e-03 7.571010464707627827e-03 7.656650374892512954e-03 7.739850780177028391e-03 7.820585171867885932e-03 7.898827826974678598e-03 7.974553816405540937e-03 8.047739012909883166e-03 8.118360098765622229e-03 8.186394573208513256e-03 8.251820759601164942e-03 8.314617812339499328e-03 8.374765723494407774e-03 8.432245329186544014e-03 8.487038315692167420e-03 8.539127225278126537e-03 8.588495461764112868e-03 8.635127295810418949e-03 8.679007869929479882e-03 8.720123203219690838e-03 8.758460195819868163e-03 8.794006633083042632e-03 8.826751189468195341e-03 8.856683432148720198e-03 8.883793824336454203e-03 8.908073728320210424e-03 8.929515408217869946e-03 8.948112032441127295e-03 8.963857675872115641e-03 8.976747321751231759e-03 8.986776863275537999e-03 8.993943104907231242e-03 8.998243763391795477e-03 8.999677468485461559e-03
0.000000000000000000e+00 2.204016138195453284e-04 4.407330049189454695e-04 6.609239729518414904e-04 8.809043623124249156e-04 1.100604084487893713e-03 1.319953140389532910e-03 1.538881642655301994e-03 1.757319837916826227e-03 1.975198129023694130e-03 2.192447097217985977e-03 2.408997524251957345e-03 2.624780414441845160e-03 2.839727016650756952e-03 3.053768846193645210e-03 3.266837706657389154e-03 3.478865711629027229e-03 3.689785306325222679e-03 3.899529289116059755e-03 4.108030832936331381e-03 4.315223506577480460e-03 4.521041295853412897e-03 4.725418624633452060e-03 4.928290375735710875e-03 5.129591911674249299e-03 5.329259095253380089e-03 5.527228310002593389e-03 5.723436480445557618e-03 5.917821092196754763e-03 6.110320211879359358e-03 6.300872506857974759e-03 6.489417264779995601e-03 6.675894412919306312e-03 6.860244537316232023e-03 7.042408901707542836e-03 7.222329466240583890e-03 7.399948905965494407e-03 7.575210629099656673e-03 7.748058795058547152e-03 7.918438332247246941e-03 8.086294955606948553e-03 8.251575183910847197e-03 8.414226356803939169e-03 8.574196651581272519e-03 8.731435099699301830e-03 8.885891603015115200e-03 9.037516949748325770e-03 9.186262830160565884e-03 9.332081851947579207e-03 9.474927555338987645e-03 9.614754427900979936e-03 9.751517919037127127e-03 9.885174454182774767e-03 1.001568144868842866e-02 1.014299732138778179e-02 1.026708150784597616e-02 1.038789447328394323e-02 1.050539772517469599e-02 1.061955382550751684e-02 1.073032640271617648e-02 1.083768016326738456e-02 1.094158090290573565e-02 1.104199551755162892e-02 1.113889201384863671e-02 1.123223951935698947e-02 1.132200829238992103e-02 1.140816973148974477e-02 1.149069638454064748e-02 1.156956195751524842e-02 1.164474132285224679e-02 1.171621052746234411e-02 1.178394680036001958e-02 1.184792855991863292e-02 1.190813542074662702e-02 1.196454820018254955e-02 1.201714892440689485e-02 1.206592083416878347e-02 1.211084839012569088e-02 1.215191727779444189e-02 1.218911441211201728e-02 1.222242794160460604e-02 1.225184725216362479e-02 1.227736297042752306e-02 1.229896696676823810e-02 1.231665235788141112e-02 1.233041350897947849e-02 1.234024603558700299e-02 1.234614680493761364e-02 1.234811393697213266e-02
0.000000000000000000e+00 2.801678910981198292e-04 5.602465171901028400e-04 8.401466417106955974e-04 1.119779084967484004e-03 1.399054752554662953e-03 1.677884663739632846e-03 1.956179979813375130e-03 2.233852032395584625e-03 2.510812351685521703e-03 2.786972694649610376e-03 3.062245073136765638e-03 3.336541781912533144e-03 3.609775426603068372e-03 3.881858951540088660e-03 4.152705667497895957e-03 4.422229279313657883e-03 4.690343913382123871e-03 4.956964145016037708e-03 5.222005025663513031e-03 5.485382109973711146e-03 5.747011482702181831e-03 6.006809785447327944e-03 6.264694243209420824e-03 6.520582690763767827e-03 6.774393598839575231e-03 7.026046100096203229e-03 7.275460014888511517e-03 7.522555876813104107e-03 7.767254958027321014e-03 8.009479294332908644e-03 8.249151710016413425e-03 8.486195842438308545e-03 8.720536166363097863e-03 8.952098018022613263e-03 9.180807618904817183e-03 9.406592099260561654e-03 9.629379521320816787e-03 9.849098902216925008e-03 1.006568023659666286e-02 1.027905451892880025e-02 1.048915376548914188e-02 1.069591103602098373e-02 1.089926045506313043e-02 1.109913723293864604e-02 1.129547768639764527e-02 1.148821925890758031e-02 1.167730054058454051e-02 1.186266128775921580e-02 1.204424244217127717e-02 1.222198614978608350e-02 1.239583577922770755e-02 1.256573593982238633e-02 1.273163249924671656e-02 1.289347260077485825e-02 1.305120468011937256e-02 1.320477848186024303e-02 1.335414507545687642e-02 1.349925687083801222e-02 1.364006763356447917e-02 1.377653249956010441e-02 1.390860798940594424e-02 1.403625202219339375e-02 1.415942392893166854e-02 1.427808446550548130e-02 1.439219582517869099e-02 1.450172165064000755e-02 1.460662704558689934e-02 1.470687858584396324e-02 1.480244433001233484e-02 1.489329382964657035e-02 1.497939813895592109e-02 1.506072982402684862e-02 1.513726297156377243e-02 1.520897319714540827e-02 1.527583765299391459e-02 1.533783503525452431e-02 1.539494559078317948e-02 1.544715112344016011e-02 1.549443499988758209e-02 1.553678215488899991e-02 1.557417909610938136e-02 1.560661390841392056e-02 1.563407625766436229e-02 1.565655739401159222e-02 1.567405015468342419e-02 1.568654896626678341e-02 1.569404984648343007e-02 1.569655040545880550e-02
0.000000000000000000e+00 3.399341683774756060e-04 6.797600294627683358e-04 1.019369310471726674e-03 1.358653807625328841e-03 1.697505420624764814e-03 2.035816187093548307e-03 2.373478316975685329e-03 2.710384226878938957e-03 3.046426574352244232e-03 3.381498292086369557e-03 3.715492622026893895e-03 4.048303149388670329e-03 4.379823836560910524e-03 4.709949056892097537e-03 5.038573628343961247e-03 5.365592847003799321e-03 5.690902520444457782e-03 6.014399000921339528e-03 6.335979218395884106e-03 6.655540713374974264e-03 6.972981669555808858e-03 7.288200946265870235e-03 7.601098110687594216e-03 7.911573469857538163e-03 8.219528102429806207e-03 8.524863890193625990e-03 8.827483549335062366e-03 9.127290661432828356e-03 9.424189704178437266e-03 9.718086081810784621e-03 1.000888615525556344e-02 1.029649727195983133e-02 1.058082779541228910e-02 1.086178713433982000e-02 1.113928577157100204e-02 1.141323529255740439e-02 1.168354841354358326e-02 1.195013900937675656e-02 1.221292214094738676e-02 1.247181408225181941e-02 1.272673234706847047e-02 1.297759571523893901e-02 1.322432425854578979e-02 1.346683936617869108e-02 1.370506376978077728e-02 1.393892156806734485e-02 1.416833825100894707e-02 1.439324072357121495e-02 1.461355732900386332e-02 1.482921787167142819e-02 1.504015363941847531e-02 1.524629742546214882e-02 1.544758354980511547e-02 1.564394788016201451e-02 1.583532785239282620e-02 1.602166249043656884e-02 1.620289242573907246e-02 1.637895991616850414e-02 1.654980886441277318e-02 1.671538483585281037e-02 1.687563507590613895e-02 1.703050852683513777e-02 1.717995584401467782e-02 1.732392941165395231e-02 1.746238335796743840e-02 1.759527356979024779e-02 1.772255770663313038e-02 1.784419521417266244e-02 1.796014733717241074e-02 1.807037713183078445e-02 1.817484947755182087e-02 1.827353108813506086e-02 1.836639052238092304e-02 1.845339819410826698e-02 1.853452638158094301e-02 1.860974923634027209e-02 1.867904279144067675e-02 1.874238496908588528e-02 1.879975558766315211e-02 1.885113636817339899e-02 1.889651094005514315e-02 1.893586484640032153e-02 1.896918554856049169e-02 1.899646243014177158e-02 1.901768680038736989e-02 1.903285189694655516e-02 1.904195288802925171e-02 1.904498687394548528e-02
0.000000000000000000e+00 3.997004456562348006e-04 7.992735417342940098e-04 1.198591979231130363e-03 1.597528530281115862e-03 1.995956088692436327e-03 2.393747710444719436e-03 2.790776654134993155e-03 3.186916421359086652e-03 3.582040797015608770e-03 3.976023889519667530e-03 4.368740170913500663e-03 4.760064516861270412e-03 5.149872246515235091e-03 5.538039162240640002e-03 5.924441589186641224e-03 6.308956414690659528e-03 6.691461127503631895e-03 7.071833856823615989e-03 7.449953411125377276e-03 7.825699316773513867e-03 8.198951856406871963e-03 8.569592107082005597e-03 8.937501978163519406e-03 9.302564248949214687e-03 9.664662606018090824e-03 1.002368168028925158e-02 1.037950708377994614e-02 1.073202544605101477e-02 1.108112445032813712e-02 1.142669286928735435e-02 1.176862060049351302e-02 1.210679870148025083e-02 1.244111942446046726e-02 1.277147625065609346e-02 1.309776392423633168e-02 1.341987848585346650e-02 1.373771730576563675e-02 1.405117911653593586e-02 1.436016404529750871e-02 1.466457364557429560e-02 1.496431092864730639e-02 1.525928039445644847e-02 1.554938806202805016e-02 1.583454149941837530e-02 1.611464985316359011e-02 1.638962387722683184e-02 1.665937596143311078e-02 1.692382015938300593e-02 1.718287221583627428e-02 1.743644959355662716e-02 1.768447149960912165e-02 1.792685891110181243e-02 1.816353460036343806e-02 1.839442315954911700e-02 1.861945102466623994e-02 1.883854649901287731e-02 1.905163977602125636e-02 1.925866296149900125e-02 1.945955009526107241e-02 1.965423717214552848e-02 1.984266216240634928e-02 2.002476503147690434e-02 2.020048775909771485e-02 2.036977435780244761e-02 2.053257089075621183e-02 2.068882548894051751e-02 2.083848836767938917e-02 2.098151184250138593e-02 2.111785034433250746e-02 2.124746043401501763e-02 2.137030081614774146e-02 2.148633235224329044e-02 2.159551807319808059e-02 2.169782319107113264e-02 2.179321511016797663e-02 2.188166343742602160e-02 2.196313999209818096e-02 2.203761881473161044e-02 2.210507617543872039e-02 2.216549058145780501e-02 2.221884278400090146e-02 2.226511578438672423e-02 2.230429483945662109e-02 2.233636746627195441e-02 2.236132344609131559e-02 2.237915482762633385e-02 2.238985592957507681e-02 2.239342334243216159e-02
0.000000000000000000e+00 4.594667229336462776e-04 9.187870540032217186e-04 1.377814647986790085e-03 1.836403252932122202e-03 2.294406756754402334e-03 2.751679233789374943e-03 3.208074991287089735e-03 3.663448615831441102e-03 4.117655019670709085e-03 4.570549486944339157e-03 5.021987719791224346e-03 5.471825884324825646e-03 5.919920656460446289e-03 6.366129267580084711e-03 6.810309550020313650e-03 7.252319982368675248e-03 7.692019734554181830e-03 8.129268712717548431e-03 8.563927603846844747e-03 8.995857920164383389e-03 9.424922043250648362e-03 9.850983267891265382e-03 1.027390584563299056e-02 1.069355502803486478e-02 1.110979710960078443e-02 1.152249947037971116e-02 1.193153061822008719e-02 1.233676023066486958e-02 1.273805919647389914e-02 1.313529965676036790e-02 1.352835504572826031e-02 1.391710013099781151e-02 1.430141105350609884e-02 1.468116536697011698e-02 1.505624207689967853e-02 1.542652167914779389e-02 1.579188619798617757e-02 1.615221922369380544e-02 1.650740594964651003e-02 1.685733320889581249e-02 1.720188951022532872e-02 1.754096507367327099e-02 1.787445186550973633e-02 1.820224363265758247e-02 1.852423593654601436e-02 1.884032618638600137e-02 1.915041367185701948e-02 1.945439959519459569e-02 1.975218710266852737e-02 2.004368131544170470e-02 2.032878935979967952e-02 2.060742039674141185e-02 2.087948565092171554e-02 2.114489843893618826e-02 2.140357419693963634e-02 2.165543050758917190e-02 2.190038712630344026e-02 2.213836600682949837e-02 2.236929132610938203e-02 2.259308950843826047e-02 2.280968924890656654e-02 2.301902153611867438e-02 2.322101967418075535e-02 2.341561930395095331e-02 2.360275842354499221e-02 2.378237740809078724e-02 2.395441902872564102e-02 2.411882847083010942e-02 2.427555335149260071e-02 2.442454373619924735e-02 2.456575215474365165e-02 2.469913361635151308e-02 2.482464562401522773e-02 2.494224818803399482e-02 2.505190383875499985e-02 2.515357763851176071e-02 2.524723719275567130e-02 2.533285266037732866e-02 2.541039676321428520e-02 2.547984479474219716e-02 2.554117462794665630e-02 2.559436672237312346e-02 2.563940413035274354e-02 2.567627250240213377e-02 2.570496009179525435e-02 2.572545775830610906e-02 2.573775897112089844e-02 2.574185981091883443e-02
0.000000000000000000e+00 5.192330002174349235e-04 1.038300566284478107e-03 1.557037316760274742e-03 2.075277975605970514e-03 2.592857424843732304e-03 3.109610757165407694e-03 3.625373328474065533e-03 4.139980810341667601e-03 4.653269242366168609e-03 5.165075084411363190e-03 5.675235268712817450e-03 6.183587251833313689e-03 6.689969066451219998e-03 7.194219372965320915e-03 7.696177510899633589e-03 8.195683550091849290e-03 8.692578341649099052e-03 9.186703568654778704e-03 9.677901796610308138e-03 1.016601652359574309e-02 1.065089223013324093e-02 1.113237442873752855e-02 1.161030971313754823e-02 1.208454580715361514e-02 1.255493161321453825e-02 1.302131726049917185e-02 1.348355415268717543e-02 1.394149501530363676e-02 1.439499394264258381e-02 1.484390644425436119e-02 1.528808949098212598e-02 1.572740156053269514e-02 1.616170268256735681e-02 1.659085448329816401e-02 1.701472022957555008e-02 1.743316487245324259e-02 1.784605509021654213e-02 1.825325933086030181e-02 1.865464785400304179e-02 1.905009277222386582e-02 1.943946809180898544e-02 1.982264975289492470e-02 2.019951566899552686e-02 2.056994576590025561e-02 2.093382201993133213e-02 2.129102849554756829e-02 2.164145138228289189e-02 2.198497903100777098e-02 2.232150198950204681e-02 2.265091303732777103e-02 2.297310721999099373e-02 2.328798188238158026e-02 2.359543670148040242e-02 2.389537371832353360e-02 2.418769736921320274e-02 2.447231451616556017e-02 2.474913447658564497e-02 2.501806905215997467e-02 2.527903255695762921e-02 2.553194184473090572e-02 2.577671633540669013e-02 2.601327804076034381e-02 2.624155158926368830e-02 2.646146425009934453e-02 2.667294595633366849e-02 2.687592932724096675e-02 2.707034968977181655e-02 2.725614509915875658e-02 2.743325635865263151e-02 2.760162703838342155e-02 2.776120349333951326e-02 2.791193488045970103e-02 2.805377317483235405e-02 2.818667318499683619e-02 2.831059256734201265e-02 2.842549183959749287e-02 2.853133439341316163e-02 2.862808650602304689e-02 2.871571735098984654e-02 2.879419900802659277e-02 2.886350647189241461e-02 2.892361766035951576e-02 2.897451342124886947e-02 2.901617753853231313e-02 2.904859673749920351e-02 2.907176068898588428e-02 2.908566201266671661e-02 2.909029627940550727e-02
0.000000000000000000e+00 5.789992774919239336e-04 1.157814078547725030e-03 1.736259985507672193e-03 2.314152698246323050e-03 2.891308092892851817e-03 3.467542280495230882e-03 4.042671665609555605e-03 4.616513004795856460e-03 5.188883465001762826e-03 5.759600681815403751e-03 6.328482817568998470e-03 6.895348619274622830e-03 7.460017476373686368e-03 8.022309478281716352e-03 8.582045471710134446e-03 9.139047117746747217e-03 9.693136948676746301e-03 1.024413842452616928e-02 1.079187598930973248e-02 1.133617512696518878e-02 1.187686241695631514e-02 1.241376558952690320e-02 1.294671358058802242e-02 1.347553658622122237e-02 1.400006611678018473e-02 1.452013505057362167e-02 1.503557768711235969e-02 1.554622979990358950e-02 1.605192868877550194e-02 1.655251323171557515e-02 1.704782393620609196e-02 1.753770299004046157e-02 1.802199431160414478e-02 1.850054359960424943e-02 1.897319838223181579e-02 1.943980806574129028e-02 1.990022398243155438e-02 2.035429943801333671e-02 2.080188975834784681e-02 2.124285233554176061e-02 2.167704667338390956e-02 2.210433443210912952e-02 2.252457947247500647e-02 2.293764789913763091e-02 2.334340810331224370e-02 2.374173080470550964e-02 2.413248909270581527e-02 2.451555846681856971e-02 2.489081687633368581e-02 2.525814475921237673e-02 2.561742508018120118e-02 2.596854336802092295e-02 2.631138775203849950e-02 2.664584899771048343e-02 2.697182054148652280e-02 2.728919852474181659e-02 2.759788182686781499e-02 2.789777209749047873e-02 2.818877378780595619e-02 2.847079418102365853e-02 2.874374342190693515e-02 2.900753454540214160e-02 2.926208350434676003e-02 2.950730919624787452e-02 2.974313348912246968e-02 2.996948124639125730e-02 3.018628035081809616e-02 3.039346172748749395e-02 3.059095936581273864e-02 3.077871034056765820e-02 3.095665483193543732e-02 3.112473614456793061e-02 3.128290072564950813e-02 3.143109818195970184e-02 3.156928129592904281e-02 3.169740604068323891e-02 3.181543159407065197e-02 3.192332035166876858e-02 3.202103793876540094e-02 3.210855322131098838e-02 3.218583831583816945e-02 3.225286859834590458e-02 3.230962271214499193e-02 3.235608257466248555e-02 3.239223338320313533e-02 3.241806361966565603e-02 3.243356505421252090e-02 3.243873274789216971e-02
0.000000000000000000e+00 6.387655547738039499e-04 1.277327590825308792e-03 1.915482654275873966e-03 2.553027420913437165e-03 3.189758760974160424e-03 3.825473803862120339e-03 4.459970002786431409e-03 5.093045199295185427e-03 5.724497687685686440e-03 6.354126279270405284e-03 6.981730366478223863e-03 7.607109986770530657e-03 8.230065886351793994e-03 8.850399583654309024e-03 9.467913432576939223e-03 1.008241068545762641e-02 1.069369555575966531e-02 1.130157328045176303e-02 1.190585018206197568e-02 1.250633373038579146e-02 1.310283260382865203e-02 1.369515675036342590e-02 1.428311744808337565e-02 1.486652736533131645e-02 1.544520062038582699e-02 1.601895284068551376e-02 1.658760122157240668e-02 1.715096458453583411e-02 1.770886343493816018e-02 1.826112001920402253e-02 1.880755838145487316e-02 1.934800441957068920e-02 1.988228594066116309e-02 2.041023271592843497e-02 2.093167653490418320e-02 2.144645125904357311e-02 2.195439287465907052e-02 2.245533954517727609e-02 2.294913166270209567e-02 2.343561189886777738e-02 2.391462525496576563e-02 2.438601911132918035e-02 2.484964327595940575e-02 2.530535003237908281e-02 2.575299418669650328e-02 2.619243311386617104e-02 2.662352680313091399e-02 2.704613790263110662e-02 2.746013176316667095e-02 2.786537648109801285e-02 2.826174294037216844e-02 2.864910485366081727e-02 2.902733880259698515e-02 2.939632427709769000e-02 2.975594371376000941e-02 3.010608253331815976e-02 3.044662917715000930e-02 3.077747514282096544e-02 3.109851501865424847e-02 3.140964651731635582e-02 3.171077050840712813e-02 3.200179105004389429e-02 3.228261541942977625e-02 3.255315414239635941e-02 3.281332102191123617e-02 3.306303316554150967e-02 3.330221101186434801e-02 3.353077835581621396e-02 3.374866237297283189e-02 3.395579364275189832e-02 3.415210617053136138e-02 3.433753740867616366e-02 3.451202827646666915e-02 3.467552317892257097e-02 3.482797002451608337e-02 3.496932024176899190e-02 3.509952879472816312e-02 3.521855419731449721e-02 3.532635852654097963e-02 3.542290743459538399e-02 3.550817015978392777e-02 3.558211953633231422e-02 3.564473200304112133e-02 3.569598761079267185e-02 3.573587002890708797e-02 3.576436655034542778e-02 3.578146809575834947e-02 3.578716921637884602e-02
